event_id,sport,market_type,selection,opening_line,closing_line,opening_odds,closing_odds,result,timestamp
1403,NFL,spread,Selection_1403,10.0,9.0,115,115,0,2024-11-13 18:17:03.082054704
1404,NBA,moneyline,Selection_1404,1.5,2.1,-175,-170,1,2024-11-14 05:58:19.132755168
1405,MLB,over_under,Selection_1405,-7.3,-7.8,150,160,1,2024-11-14 17:39:35.183455632
1406,NBA,over_under,Selection_1406,1.8,3.0,200,200,1,2024-11-15 05:20:51.234156104
1407,NBA,moneyline,Selection_1407,8.8,10.5,-150,-150,0,2024-11-15 17:02:07.284856568
1408,NFL,over_under,Selection_1408,-0.9,-1.8,-200,-200,0,2024-11-16 04:43:23.335557040
1409,MLB,spread,Selection_1409,-4.4,-4.6,115,105,1,2024-11-16 16:24:39.386257504
1410,NFL,spread,Selection_1410,1.8,1.6,100,90,0,2024-11-17 04:05:55.436957968
1411,NBA,moneyline,Selection_1411,1.0,0.5,175,175,0,2024-11-17 15:47:11.487658440
1412,NBA,player_prop,Selection_1412,-6.7,-3.7,120,125,0,2024-11-18 03:28:27.538358904
1413,NFL,spread,Selection_1413,-8.0,-8.0,175,165,0,2024-11-18 15:09:43.589059368
1414,NFL,moneyline,Selection_1414,0.4,0.5,110,115,1,2024-11-19 02:50:59.639759840
1415,MLB,spread,Selection_1415,4.2,6.0,150,150,0,2024-11-19 14:32:15.690460304
1416,NFL,over_under,Selection_1416,4.1,3.6,-250,-260,1,2024-11-20 02:13:31.741160768
1417,NBA,spread,Selection_1417,-0.6,-2.3,200,200,1,2024-11-20 13:54:47.791861240
1418,MLB,moneyline,Selection_1418,-5.5,-7.7,115,105,0,2024-11-21 01:36:03.842561704
1419,NHL,over_under,Selection_1419,7.4,6.3,-200,-210,1,2024-11-21 13:17:19.893262176
1420,NFL,spread,Selection_1420,-6.3,-4.1,-105,-115,0,2024-11-22 00:58:35.943962640
1421,NBA,player_prop,Selection_1421,2.8,0.6,120,120,0,2024-11-22 12:39:51.994663104
1422,MLB,spread,Selection_1422,-5.6,-3.4,110,110,0,2024-11-23 00:21:08.045363576
1423,NHL,moneyline,Selection_1423,-0.9,-0.8,-105,-110,0,2024-11-23 12:02:24.096064040
1424,NBA,player_prop,Selection_1424,-4.5,-3.7,-250,-250,1,2024-11-23 23:43:40.146764504
1425,MLB,spread,Selection_1425,-1.6,-0.7,200,200,0,2024-11-24 11:24:56.197464976
1426,MLB,player_prop,Selection_1426,1.8,3.9,-150,-150,1,2024-11-24 23:06:12.248165440
1427,MLB,over_under,Selection_1427,8.6,5.9,-175,-170,1,2024-11-25 10:47:28.298865912
1428,MLB,moneyline,Selection_1428,3.6,1.1,120,120,1,2024-11-25 22:28:44.349566376
1429,NFL,over_under,Selection_1429,1.8,-0.2,200,195,1,2024-11-26 10:10:00.400266840
1430,NBA,spread,Selection_1430,-1.0,-0.5,-200,-205,1,2024-11-26 21:51:16.450967312
1431,NHL,over_under,Selection_1431,-2.7,-1.8,-120,-125,0,2024-11-27 09:32:32.501667776
1432,MLB,over_under,Selection_1432,1.5,2.8,250,250,0,2024-11-27 21:13:48.552368240
1433,NBA,player_prop,Selection_1433,7.2,9.8,120,110,1,2024-11-28 08:55:04.603068712
1434,NFL,over_under,Selection_1434,0.6,-0.3,250,260,1,2024-11-28 20:36:20.653769176
1435,NFL,player_prop,Selection_1435,-8.0,-7.4,-175,-185,0,2024-11-29 08:17:36.704469648
1436,NBA,moneyline,Selection_1436,-8.0,-7.8,175,165,0,2024-11-29 19:58:52.755170112
1437,MLB,over_under,Selection_1437,-5.9,-5.9,-150,-150,0,2024-11-30 07:40:08.805870576
1438,NFL,moneyline,Selection_1438,-6.1,-7.7,-175,-180,0,2024-11-30 19:21:24.856571048
1439,NHL,spread,Selection_1439,7.6,7.0,150,150,0,2024-12-01 07:02:40.907271512
1440,NBA,spread,Selection_1440,9.0,7.2,-115,-115,0,2024-12-01 18:43:56.957971976
1441,NHL,player_prop,Selection_1441,-3.2,-4.7,120,130,1,2024-12-02 06:25:13.008672448
1442,NBA,over_under,Selection_1442,3.8,1.8,-200,-200,0,2024-12-02 18:06:29.059372912
1443,MLB,spread,Selection_1443,-9.3,-9.2,-115,-105,0,2024-12-03 05:47:45.110073384
1444,NHL,spread,Selection_1444,-3.2,-2.8,200,195,1,2024-12-03 17:29:01.160773848
1445,MLB,over_under,Selection_1445,-8.5,-7.7,200,190,1,2024-12-04 05:10:17.211474312
1446,MLB,moneyline,Selection_1446,-3.4,-3.2,-250,-250,0,2024-12-04 16:51:33.262174784
1447,NBA,moneyline,Selection_1447,9.5,9.9,-130,-130,0,2024-12-05 04:32:49.312875248
1448,NFL,over_under,Selection_1448,-6.2,-5.0,-110,-110,1,2024-12-05 16:14:05.363575712
1449,NFL,spread,Selection_1449,4.9,4.8,130,130,1,2024-12-06 03:55:21.414276184
1450,NFL,over_under,Selection_1450,8.7,9.4,-175,-180,0,2024-12-06 15:36:37.464976648
1451,NFL,over_under,Selection_1451,-9.8,-8.7,120,125,0,2024-12-07 03:17:53.515677120
1452,NFL,moneyline,Selection_1452,-8.7,-8.4,100,100,0,2024-12-07 14:59:09.566377584
1453,NBA,spread,Selection_1453,1.5,0.5,-150,-150,0,2024-12-08 02:40:25.617078048
1454,NHL,over_under,Selection_1454,-0.6,-2.2,-110,-110,0,2024-12-08 14:21:41.667778520
1455,NFL,spread,Selection_1455,-5.6,-6.6,-105,-110,1,2024-12-09 02:02:57.718478984
1456,NFL,over_under,Selection_1456,7.9,7.0,250,250,0,2024-12-09 13:44:13.769179448
1457,NFL,spread,Selection_1457,-8.0,-8.1,150,150,0,2024-12-10 01:25:29.819879920
1458,MLB,moneyline,Selection_1458,-5.6,-6.0,120,120,1,2024-12-10 13:06:45.870580384
1459,NBA,spread,Selection_1459,-9.3,-8.7,-175,-165,0,2024-12-11 00:48:01.921280848
1460,NBA,spread,Selection_1460,-1.2,-2.8,-110,-105,0,2024-12-11 12:29:17.971981320
1461,NFL,spread,Selection_1461,1.3,1.0,175,185,0,2024-12-12 00:10:34.022681784
1462,NFL,player_prop,Selection_1462,-1.6,-3.7,130,135,1,2024-12-12 11:51:50.073382256
1463,NFL,moneyline,Selection_1463,-7.3,-6.5,200,200,0,2024-12-12 23:33:06.124082720
1464,NBA,moneyline,Selection_1464,-6.0,-7.9,-175,-170,1,2024-12-13 11:14:22.174783184
1465,NFL,moneyline,Selection_1465,8.9,11.1,-120,-120,0,2024-12-13 22:55:38.225483656
1466,NFL,over_under,Selection_1466,-7.4,-7.0,-250,-250,0,2024-12-14 10:36:54.276184120
1467,NFL,spread,Selection_1467,3.2,1.4,-200,-190,1,2024-12-14 22:18:10.326884584
1468,NBA,spread,Selection_1468,-1.8,-1.9,-200,-200,0,2024-12-15 09:59:26.377585056
1469,NBA,moneyline,Selection_1469,5.9,2.3,120,115,1,2024-12-15 21:40:42.428285520
1470,MLB,spread,Selection_1470,-8.2,-9.1,-120,-120,0,2024-12-16 09:21:58.478985992
1471,NBA,spread,Selection_1471,-4.0,-2.8,-200,-205,1,2024-12-16 21:03:14.529686456
1472,NFL,moneyline,Selection_1472,8.0,4.7,200,210,1,2024-12-17 08:44:30.580386920
1473,NHL,over_under,Selection_1473,4.4,1.0,120,130,0,2024-12-17 20:25:46.631087392
1474,NBA,spread,Selection_1474,-0.4,0.2,-120,-120,1,2024-12-18 08:07:02.681787856
1475,MLB,moneyline,Selection_1475,5.7,4.5,-120,-110,1,2024-12-18 19:48:18.732488320
1476,NBA,over_under,Selection_1476,-1.2,-1.5,-250,-250,1,2024-12-19 07:29:34.783188792
1477,NBA,spread,Selection_1477,3.5,1.7,-175,-165,1,2024-12-19 19:10:50.833889256
1478,MLB,over_under,Selection_1478,-1.0,-0.8,-110,-110,0,2024-12-20 06:52:06.884589728
1479,NBA,moneyline,Selection_1479,1.1,2.6,-115,-115,0,2024-12-20 18:33:22.935290192
1480,NBA,over_under,Selection_1480,-1.1,-1.5,-200,-210,1,2024-12-21 06:14:38.985990656
1481,NBA,moneyline,Selection_1481,-5.8,-6.2,-200,-195,1,2024-12-21 17:55:55.036691128
1482,NBA,moneyline,Selection_1482,-9.5,-7.9,-175,-185,0,2024-12-22 05:37:11.087391592
1483,NFL,player_prop,Selection_1483,0.4,-2.3,115,115,0,2024-12-22 17:18:27.138092056
1484,NFL,over_under,Selection_1484,4.0,3.8,250,240,1,2024-12-23 04:59:43.188792528
1485,NFL,spread,Selection_1485,-0.8,-3.3,105,100,1,2024-12-23 16:40:59.239492992
1486,MLB,over_under,Selection_1486,3.6,4.5,-200,-210,0,2024-12-24 04:22:15.290193464
1487,NHL,moneyline,Selection_1487,5.7,4.9,130,140,1,2024-12-24 16:03:31.340893928
1488,NBA,moneyline,Selection_1488,5.5,7.9,-250,-260,0,2024-12-25 03:44:47.391594392
1489,NBA,over_under,Selection_1489,-8.6,-9.4,-115,-105,1,2024-12-25 15:26:03.442294864
1490,MLB,over_under,Selection_1490,-7.2,-7.2,150,155,1,2024-12-26 03:07:19.492995328
1491,NFL,spread,Selection_1491,3.3,1.4,175,170,1,2024-12-26 14:48:35.543695792
1492,NBA,over_under,Selection_1492,9.7,8.9,-130,-120,1,2024-12-27 02:29:51.594396264
1493,NHL,spread,Selection_1493,4.9,3.1,-175,-175,0,2024-12-27 14:11:07.645096728
1494,NBA,over_under,Selection_1494,3.0,5.1,200,200,1,2024-12-28 01:52:23.695797200
1495,NFL,spread,Selection_1495,3.0,2.8,-115,-125,0,2024-12-28 13:33:39.746497664
1496,NBA,moneyline,Selection_1496,-8.5,-8.6,110,120,1,2024-12-29 01:14:55.797198128
1497,NFL,moneyline,Selection_1497,-5.4,-6.7,-130,-120,0,2024-12-29 12:56:11.847898600
1498,NFL,over_under,Selection_1498,-3.9,-2.4,130,135,0,2024-12-30 00:37:27.898599064
1499,NFL,spread,Selection_1499,7.0,6.7,-105,-100,0,2024-12-30 12:18:43.949299528
1500,NFL,over_under,Selection_1500,-0.8,-1.0,110,100,1,2024-12-31 00:00:00.000000000
