entry_id,user_id,contest_id,lineup,total_score,payout,entry_time,rank
724,182,645,"[62, 155, 171, 211, 224, 267, 269, 445]",265.8,0.0,2023-09-22 00:38:53.966983492,28
725,128,33,"[76, 141, 250, 267, 298, 392, 396, 469]",218.4,534.84,2023-09-22 09:24:45.742871436,22
726,269,69,"[94, 131, 141, 150, 204, 289, 373, 397]",117.3,61.52,2023-09-22 18:10:37.518759380,30
727,39,592,"[15, 69, 118, 197, 235, 265, 325, 441]",206.1,0.0,2023-09-23 02:56:29.294647324,7
728,23,191,"[5, 23, 49, 63, 251, 299, 315, 491]",255.0,0.0,2023-09-23 11:42:21.070535268,71
729,242,101,"[17, 122, 140, 272, 310, 323, 418, 468]",160.2,0.0,2023-09-23 20:28:12.846423212,98
730,107,485,"[53, 120, 155, 224, 268, 409, 423, 441]",185.4,374.21,2023-09-24 05:14:04.622311156,36
731,142,285,"[33, 71, 78, 139, 174, 231, 451, 487]",190.9,0.0,2023-09-24 13:59:56.398199100,62
732,145,914,"[25, 36, 151, 186, 382, 422, 428, 439]",185.8,307.49,2023-09-24 22:45:48.174087044,19
733,280,733,"[248, 254, 258, 277, 353, 445, 454, 466]",260.7,0.0,2023-09-25 07:31:39.949974988,9
734,245,390,"[11, 33, 121, 224, 309, 391, 443, 466]",190.3,127.25,2023-09-25 16:17:31.725862932,3
735,191,565,"[9, 112, 223, 258, 337, 390, 411, 470]",200.8,0.0,2023-09-26 01:03:23.501750876,42
736,290,978,"[32, 62, 193, 262, 281, 371, 390, 450]",130.2,378.87,2023-09-26 09:49:15.277638820,54
737,179,160,"[12, 54, 201, 249, 318, 449, 461, 485]",171.2,123.58,2023-09-26 18:35:07.053526764,70
738,112,892,"[86, 163, 184, 331, 397, 424, 464, 483]",121.4,256.93,2023-09-27 03:20:58.829414708,28
739,214,554,"[199, 212, 237, 260, 264, 280, 333, 337]",106.8,133.76,2023-09-27 12:06:50.605302652,75
740,138,47,"[29, 55, 70, 174, 177, 190, 402, 484]",218.2,0.0,2023-09-27 20:52:42.381190596,89
741,200,159,"[18, 101, 295, 314, 316, 361, 470, 494]",182.5,0.0,2023-09-28 05:38:34.157078540,72
742,7,446,"[27, 74, 94, 152, 223, 264, 363, 486]",173.2,0.0,2023-09-28 14:24:25.932966484,27
743,13,696,"[24, 49, 62, 126, 134, 291, 302, 346]",235.7,695.91,2023-09-28 23:10:17.708854428,68
744,80,758,"[52, 91, 126, 203, 245, 247, 283, 423]",194.0,519.84,2023-09-29 07:56:09.484742372,73
745,286,523,"[3, 55, 56, 265, 335, 359, 378, 386]",181.6,416.06,2023-09-29 16:42:01.260630316,10
746,159,666,"[63, 109, 198, 263, 295, 370, 449, 481]",114.5,0.0,2023-09-30 01:27:53.036518260,97
747,272,732,"[33, 114, 165, 194, 265, 270, 274, 282]",201.8,0.0,2023-09-30 10:13:44.812406204,3
748,201,155,"[14, 64, 205, 306, 372, 408, 449, 489]",201.5,0.0,2023-09-30 18:59:36.588294148,41
749,150,339,"[13, 101, 206, 322, 406, 445, 453, 471]",161.8,202.24,2023-10-01 03:45:28.364182092,19
750,296,953,"[9, 75, 97, 101, 104, 178, 206, 479]",109.7,208.18,2023-10-01 12:31:20.140070036,99
751,293,365,"[3, 52, 66, 132, 279, 298, 314, 320]",233.3,0.0,2023-10-01 21:17:11.915957980,14
752,272,795,"[135, 136, 226, 308, 311, 346, 477, 491]",225.4,206.94,2023-10-02 06:03:03.691845924,31
753,43,699,"[51, 108, 114, 226, 243, 269, 292, 348]",234.2,308.15,2023-10-02 14:48:55.467733868,25
754,15,574,"[15, 92, 242, 277, 287, 360, 373, 438]",197.7,432.76,2023-10-02 23:34:47.243621812,98
755,248,148,"[5, 30, 57, 79, 91, 207, 249, 453]",165.4,0.0,2023-10-03 08:20:39.019509756,61
756,172,899,"[39, 149, 180, 213, 383, 420, 475, 494]",275.9,275.61,2023-10-03 17:06:30.795397700,68
757,218,144,"[121, 177, 184, 202, 321, 365, 455, 488]",161.0,289.04,2023-10-04 01:52:22.571285644,86
758,137,103,"[17, 126, 143, 181, 410, 438, 450, 489]",179.8,126.72,2023-10-04 10:38:14.347173588,7
759,227,812,"[19, 27, 73, 179, 192, 235, 290, 369]",145.3,0.0,2023-10-04 19:24:06.123061532,17
760,44,93,"[17, 118, 200, 232, 272, 275, 293, 410]",177.0,0.0,2023-10-05 04:09:57.898949476,24
761,20,975,"[29, 37, 59, 126, 234, 321, 373, 420]",119.9,0.0,2023-10-05 12:55:49.674837420,55
762,119,286,"[116, 139, 195, 223, 241, 329, 352, 359]",132.8,0.0,2023-10-05 21:41:41.450725364,39
763,234,424,"[140, 199, 221, 274, 342, 350, 354, 385]",146.8,0.0,2023-10-06 06:27:33.226613308,31
764,262,119,"[24, 25, 118, 137, 198, 223, 424, 460]",211.2,483.67,2023-10-06 15:13:25.002501252,13
765,83,961,"[36, 44, 58, 173, 332, 341, 405, 423]",105.4,0.0,2023-10-06 23:59:16.778389196,96
766,31,29,"[57, 160, 209, 232, 264, 366, 426, 439]",174.3,0.0,2023-10-07 08:45:08.554277140,37
767,274,511,"[30, 84, 104, 139, 140, 179, 287, 498]",151.5,355.73,2023-10-07 17:31:00.330165084,28
768,234,30,"[9, 86, 114, 192, 218, 313, 339, 360]",198.1,0.0,2023-10-08 02:16:52.106053028,25
769,28,872,"[6, 60, 77, 108, 120, 401, 456, 490]",144.0,233.49,2023-10-08 11:02:43.881940972,87
770,252,366,"[116, 130, 142, 313, 377, 380, 439, 482]",194.9,561.99,2023-10-08 19:48:35.657828916,69
771,253,800,"[69, 118, 119, 377, 416, 435, 456, 500]",87.0,0.0,2023-10-09 04:34:27.433716860,42
772,239,138,"[112, 123, 150, 162, 187, 205, 453, 467]",186.0,261.3,2023-10-09 13:20:19.209604804,86
773,175,475,"[2, 10, 62, 169, 173, 244, 422, 471]",169.4,204.3,2023-10-09 22:06:10.985492748,4
774,194,563,"[86, 139, 314, 337, 351, 355, 475, 496]",132.1,165.63,2023-10-10 06:52:02.761380692,59
775,180,392,"[27, 82, 126, 150, 269, 302, 417, 460]",173.9,0.0,2023-10-10 15:37:54.537268636,11
776,295,435,"[33, 49, 146, 230, 232, 297, 389, 460]",241.2,506.43,2023-10-11 00:23:46.313156580,1
777,215,804,"[11, 94, 187, 264, 363, 366, 455, 470]",171.7,131.18,2023-10-11 09:09:38.089044524,13
778,203,234,"[11, 120, 161, 252, 264, 303, 392, 399]",105.1,0.0,2023-10-11 17:55:29.864932468,12
779,250,55,"[15, 41, 202, 217, 247, 268, 311, 437]",159.7,433.89,2023-10-12 02:41:21.640820412,3
780,257,931,"[55, 125, 128, 134, 205, 238, 381, 444]",186.4,0.0,2023-10-12 11:27:13.416708356,63
781,75,292,"[143, 148, 226, 234, 341, 353, 442, 469]",133.5,0.0,2023-10-12 20:13:05.192596300,24
782,202,752,"[19, 41, 154, 195, 198, 208, 278, 483]",151.2,0.0,2023-10-13 04:58:56.968484244,87
783,142,312,"[18, 104, 127, 138, 318, 364, 468, 470]",242.1,403.95,2023-10-13 13:44:48.744372188,96
784,206,548,"[36, 102, 103, 303, 308, 313, 425, 482]",194.5,0.0,2023-10-13 22:30:40.520260132,14
785,199,89,"[159, 173, 176, 184, 214, 241, 380, 461]",237.2,301.22,2023-10-14 07:16:32.296148076,11
786,171,212,"[46, 205, 243, 325, 384, 393, 474, 484]",189.2,374.95,2023-10-14 16:02:24.072036020,82
787,228,957,"[16, 43, 133, 201, 272, 292, 443, 484]",189.6,0.0,2023-10-15 00:48:15.847923964,20
788,179,318,"[59, 68, 98, 269, 282, 294, 360, 460]",222.8,0.0,2023-10-15 09:34:07.623811908,82
789,275,877,"[24, 25, 85, 110, 145, 229, 287, 494]",207.1,0.0,2023-10-15 18:19:59.399699852,60
790,62,757,"[120, 164, 229, 254, 311, 313, 381, 394]",213.4,521.05,2023-10-16 03:05:51.175587796,4
791,204,465,"[17, 45, 181, 333, 348, 409, 433, 434]",163.5,0.0,2023-10-16 11:51:42.951475740,13
792,133,87,"[78, 195, 268, 280, 315, 343, 419, 451]",183.0,0.0,2023-10-16 20:37:34.727363684,10
793,72,409,"[92, 113, 196, 198, 312, 328, 368, 484]",106.1,0.0,2023-10-17 05:23:26.503251628,26
794,78,240,"[20, 70, 130, 175, 190, 192, 316, 472]",178.2,378.48,2023-10-17 14:09:18.279139572,93
795,189,832,"[14, 20, 97, 146, 205, 206, 249, 489]",196.6,536.04,2023-10-17 22:55:10.055027516,2
796,71,700,"[20, 228, 251, 301, 302, 361, 442, 454]",160.3,425.63,2023-10-18 07:41:01.830915460,15
797,263,57,"[2, 10, 40, 55, 169, 212, 216, 310]",183.3,343.98,2023-10-18 16:26:53.606803404,6
798,46,113,"[34, 49, 209, 266, 289, 387, 406, 481]",119.1,0.0,2023-10-19 01:12:45.382691348,96
799,224,735,"[77, 117, 162, 184, 205, 356, 403, 407]",146.5,318.04,2023-10-19 09:58:37.158579292,33
800,250,70,"[91, 132, 218, 226, 227, 246, 402, 407]",176.4,480.69,2023-10-19 18:44:28.934467236,44
801,76,739,"[47, 68, 78, 99, 133, 333, 397, 434]",154.5,0.0,2023-10-20 03:30:20.710355180,62
802,74,768,"[27, 93, 179, 243, 358, 434, 447, 456]",217.0,452.88,2023-10-20 12:16:12.486243124,98
803,142,692,"[34, 88, 183, 234, 254, 286, 457, 494]",192.3,292.51,2023-10-20 21:02:04.262131068,48
804,73,184,"[83, 140, 175, 212, 245, 246, 376, 465]",227.3,266.83,2023-10-21 05:47:56.038019012,25
805,102,703,"[171, 261, 270, 295, 316, 340, 443, 451]",195.4,0.0,2023-10-21 14:33:47.813906956,88
806,94,964,"[2, 13, 71, 88, 95, 259, 283, 364]",189.3,0.0,2023-10-21 23:19:39.589794896,89
807,69,744,"[67, 147, 150, 175, 203, 365, 392, 483]",149.7,0.0,2023-10-22 08:05:31.365682840,94
808,65,276,"[7, 29, 74, 136, 213, 224, 299, 420]",247.9,616.16,2023-10-22 16:51:23.141570784,68
809,193,233,"[9, 41, 59, 192, 198, 292, 408, 452]",162.0,0.0,2023-10-23 01:37:14.917458728,79
810,62,54,"[107, 157, 205, 217, 382, 406, 420, 441]",126.5,83.3,2023-10-23 10:23:06.693346672,7
811,20,257,"[47, 229, 241, 364, 385, 426, 432, 436]",180.1,0.0,2023-10-23 19:08:58.469234616,33
812,241,90,"[11, 31, 37, 49, 255, 258, 278, 376]",184.3,0.0,2023-10-24 03:54:50.245122560,12
813,203,738,"[7, 98, 125, 228, 255, 298, 346, 396]",255.7,0.0,2023-10-24 12:40:42.021010504,35
814,300,759,"[62, 72, 157, 299, 305, 343, 434, 437]",240.0,446.53,2023-10-24 21:26:33.796898448,11
815,195,906,"[8, 23, 114, 313, 327, 371, 432, 464]",197.5,0.0,2023-10-25 06:12:25.572786392,68
816,62,663,"[49, 59, 96, 131, 176, 246, 380, 413]",195.4,0.0,2023-10-25 14:58:17.348674336,60
817,107,435,"[39, 80, 163, 176, 245, 369, 437, 447]",202.6,0.0,2023-10-25 23:44:09.124562280,62
818,125,625,"[56, 142, 156, 201, 244, 308, 405, 473]",171.6,120.58,2023-10-26 08:30:00.900450224,23
819,267,408,"[20, 153, 180, 250, 354, 356, 395, 408]",155.7,0.0,2023-10-26 17:15:52.676338168,19
820,202,269,"[1, 68, 71, 72, 78, 123, 235, 247]",145.2,255.24,2023-10-27 02:01:44.452226112,29
821,162,669,"[48, 95, 124, 157, 241, 411, 417, 418]",215.0,239.45,2023-10-27 10:47:36.228114056,55
822,112,954,"[22, 120, 175, 335, 337, 345, 447, 481]",225.4,0.0,2023-10-27 19:33:28.004002000,60
823,32,366,"[18, 22, 56, 89, 142, 228, 385, 394]",82.7,0.0,2023-10-28 04:19:19.779889944,74
824,98,859,"[13, 98, 104, 132, 228, 247, 346, 408]",214.4,0.0,2023-10-28 13:05:11.555777888,24
825,247,351,"[60, 214, 220, 267, 268, 345, 395, 431]",140.7,0.0,2023-10-28 21:51:03.331665832,88
826,261,299,"[5, 161, 228, 238, 254, 270, 314, 348]",170.7,0.0,2023-10-29 06:36:55.107553776,18
827,191,906,"[76, 93, 164, 186, 269, 340, 476, 483]",202.1,0.0,2023-10-29 15:22:46.883441720,20
828,29,159,"[16, 81, 151, 191, 261, 321, 339, 470]",189.6,345.44,2023-10-30 00:08:38.659329664,99
829,48,487,"[1, 50, 59, 65, 150, 267, 341, 406]",119.7,329.44,2023-10-30 08:54:30.435217608,25
830,250,842,"[25, 26, 164, 219, 227, 293, 384, 480]",162.2,405.85,2023-10-30 17:40:22.211105552,38
831,226,984,"[90, 128, 262, 270, 383, 390, 437, 438]",173.9,422.13,2023-10-31 02:26:13.986993496,38
832,272,737,"[46, 69, 169, 235, 302, 312, 421, 483]",101.6,88.23,2023-10-31 11:12:05.762881440,97
833,153,526,"[68, 73, 97, 157, 212, 415, 436, 486]",217.1,140.73,2023-10-31 19:57:57.538769384,38
834,285,355,"[27, 68, 85, 92, 93, 160, 251, 423]",234.8,0.0,2023-11-01 04:43:49.314657328,66
835,180,621,"[180, 223, 325, 371, 402, 442, 445, 447]",149.7,244.85,2023-11-01 13:29:41.090545272,32
836,153,930,"[40, 137, 190, 231, 266, 345, 491, 495]",185.7,0.0,2023-11-01 22:15:32.866433216,30
837,234,401,"[10, 68, 149, 249, 268, 301, 353, 428]",234.2,369.77,2023-11-02 07:01:24.642321160,79
838,23,405,"[46, 172, 224, 225, 304, 373, 446, 460]",146.7,410.26,2023-11-02 15:47:16.418209104,1
839,94,96,"[102, 145, 195, 296, 334, 335, 431, 470]",88.9,249.67,2023-11-03 00:33:08.194097048,27
840,245,707,"[53, 66, 222, 227, 229, 300, 418, 456]",165.1,289.08,2023-11-03 09:18:59.969984992,77
841,290,570,"[44, 196, 327, 337, 387, 393, 485, 496]",226.9,0.0,2023-11-03 18:04:51.745872936,12
842,160,975,"[133, 169, 205, 276, 322, 363, 388, 409]",117.0,256.04,2023-11-04 02:50:43.521760880,49
843,285,392,"[102, 191, 261, 310, 321, 366, 373, 443]",181.0,186.53,2023-11-04 11:36:35.297648824,94
844,9,352,"[104, 232, 264, 306, 314, 441, 445, 488]",196.8,0.0,2023-11-04 20:22:27.073536768,32
845,185,806,"[104, 255, 309, 384, 402, 460, 464, 493]",223.6,485.73,2023-11-05 05:08:18.849424712,8
846,295,666,"[186, 221, 264, 305, 324, 339, 345, 481]",221.0,177.45,2023-11-05 13:54:10.625312656,63
847,135,576,"[35, 40, 196, 262, 307, 354, 361, 369]",236.4,0.0,2023-11-05 22:40:02.401200600,95
848,110,670,"[51, 151, 184, 293, 338, 367, 407, 499]",153.5,0.0,2023-11-06 07:25:54.177088544,99
849,69,777,"[52, 60, 79, 121, 280, 343, 437, 454]",180.9,97.31,2023-11-06 16:11:45.952976488,19
850,136,633,"[157, 184, 215, 217, 322, 374, 486, 488]",222.6,0.0,2023-11-07 00:57:37.728864432,5
851,96,288,"[18, 228, 253, 276, 393, 415, 451, 469]",180.5,325.29,2023-11-07 09:43:29.504752376,47
852,119,523,"[43, 109, 234, 286, 331, 364, 464, 486]",151.9,313.18,2023-11-07 18:29:21.280640320,10
853,274,726,"[13, 139, 160, 233, 278, 355, 402, 449]",237.5,450.09,2023-11-08 03:15:13.056528264,80
854,177,162,"[98, 228, 282, 289, 316, 351, 398, 415]",186.6,0.0,2023-11-08 12:01:04.832416208,80
855,237,617,"[5, 11, 216, 329, 333, 396, 405, 469]",185.7,0.0,2023-11-08 20:46:56.608304152,63
856,272,914,"[122, 135, 142, 213, 260, 324, 376, 481]",192.6,274.23,2023-11-09 05:32:48.384192096,7
857,277,659,"[143, 206, 222, 255, 294, 330, 419, 439]",147.6,79.85,2023-11-09 14:18:40.160080040,92
858,138,182,"[34, 37, 43, 73, 171, 275, 374, 449]",156.4,0.0,2023-11-09 23:04:31.935967984,95
859,132,850,"[5, 109, 136, 174, 247, 272, 294, 352]",240.9,0.0,2023-11-10 07:50:23.711855928,81
860,44,549,"[39, 40, 41, 209, 269, 457, 465, 486]",140.7,0.0,2023-11-10 16:36:15.487743872,72
861,123,82,"[64, 248, 254, 307, 319, 403, 457, 480]",158.7,0.0,2023-11-11 01:22:07.263631816,46
862,136,524,"[29, 109, 117, 244, 265, 273, 338, 484]",176.4,0.0,2023-11-11 10:07:59.039519760,53
863,126,4,"[136, 181, 224, 226, 256, 400, 426, 466]",158.6,293.98,2023-11-11 18:53:50.815407704,17
864,275,495,"[15, 44, 46, 136, 164, 220, 254, 275]",219.8,651.96,2023-11-12 03:39:42.591295648,36
865,64,555,"[102, 171, 190, 255, 301, 325, 418, 432]",190.3,0.0,2023-11-12 12:25:34.367183592,65
866,296,923,"[61, 101, 132, 152, 195, 207, 299, 431]",183.2,329.06,2023-11-12 21:11:26.143071536,27
867,232,51,"[28, 38, 95, 178, 262, 279, 376, 497]",226.2,654.93,2023-11-13 05:57:17.918959480,57
868,51,261,"[31, 35, 49, 88, 116, 152, 368, 465]",173.4,0.0,2023-11-13 14:43:09.694847424,15
869,137,134,"[31, 48, 190, 235, 276, 279, 384, 416]",107.5,0.0,2023-11-13 23:29:01.470735368,3
870,158,973,"[97, 103, 194, 241, 310, 423, 433, 467]",143.7,208.46,2023-11-14 08:14:53.246623312,46
871,56,599,"[32, 84, 228, 263, 271, 381, 417, 451]",213.1,423.42,2023-11-14 17:00:45.022511256,80
872,81,362,"[20, 71, 126, 235, 299, 425, 456, 481]",214.7,198.32,2023-11-15 01:46:36.798399200,76
873,232,568,"[8, 84, 169, 219, 223, 323, 346, 352]",236.9,0.0,2023-11-15 10:32:28.574287144,92
874,128,217,"[18, 84, 177, 191, 271, 335, 371, 468]",187.0,242.52,2023-11-15 19:18:20.350175088,75
875,126,878,"[37, 76, 123, 167, 375, 394, 400, 406]",220.7,378.72,2023-11-16 04:04:12.126063032,64
876,80,68,"[32, 73, 117, 118, 123, 248, 333, 437]",223.5,0.0,2023-11-16 12:50:03.901950976,5
877,175,864,"[1, 91, 180, 210, 271, 396, 423, 490]",133.0,0.0,2023-11-16 21:35:55.677838920,77
878,145,556,"[41, 121, 217, 227, 305, 343, 396, 476]",170.2,435.35,2023-11-17 06:21:47.453726864,63
879,126,143,"[81, 141, 187, 214, 317, 401, 485, 492]",178.2,0.0,2023-11-17 15:07:39.229614808,60
880,182,346,"[206, 286, 307, 339, 353, 389, 396, 480]",266.2,597.7,2023-11-17 23:53:31.005502752,99
881,219,554,"[35, 70, 186, 280, 330, 374, 430, 468]",157.0,369.03,2023-11-18 08:39:22.781390696,84
882,278,651,"[30, 59, 144, 200, 222, 384, 453, 475]",162.8,0.0,2023-11-18 17:25:14.557278640,31
883,83,585,"[221, 258, 384, 402, 423, 430, 477, 487]",153.7,0.0,2023-11-19 02:11:06.333166584,49
884,141,779,"[77, 94, 101, 121, 187, 319, 391, 482]",197.7,557.69,2023-11-19 10:56:58.109054528,92
885,95,194,"[40, 101, 160, 270, 385, 386, 397, 469]",208.4,0.0,2023-11-19 19:42:49.884942472,43
886,194,667,"[1, 12, 82, 121, 137, 145, 250, 485]",249.0,0.0,2023-11-20 04:28:41.660830416,56
887,110,246,"[40, 113, 134, 150, 163, 408, 430, 482]",146.9,0.0,2023-11-20 13:14:33.436718360,70
888,52,314,"[206, 224, 279, 286, 420, 441, 469, 473]",156.9,399.14,2023-11-20 22:00:25.212606304,62
889,103,730,"[68, 144, 175, 188, 216, 293, 352, 480]",152.1,409.17,2023-11-21 06:46:16.988494248,55
890,101,968,"[14, 17, 69, 99, 251, 304, 443, 477]",84.2,246.04,2023-11-21 15:32:08.764382192,27
891,142,384,"[67, 68, 110, 118, 134, 149, 285, 448]",216.5,0.0,2023-11-22 00:18:00.540270136,5
892,201,765,"[5, 46, 135, 202, 304, 338, 362, 376]",177.6,457.64,2023-11-22 09:03:52.316158080,53
893,199,789,"[188, 224, 252, 290, 303, 325, 436, 496]",189.3,350.41,2023-11-22 17:49:44.092046024,54
894,284,277,"[34, 218, 247, 316, 338, 356, 382, 408]",131.4,359.66,2023-11-23 02:35:35.867933968,40
895,217,72,"[157, 205, 214, 262, 353, 385, 479, 480]",159.5,0.0,2023-11-23 11:21:27.643821912,78
896,46,129,"[96, 161, 171, 221, 268, 316, 441, 464]",150.5,444.75,2023-11-23 20:07:19.419709856,98
897,28,358,"[28, 34, 76, 161, 228, 256, 340, 347]",171.7,271.76,2023-11-24 04:53:11.195597800,45
898,2,698,"[40, 74, 160, 207, 338, 342, 397, 431]",221.9,331.51,2023-11-24 13:39:02.971485744,26
899,17,525,"[4, 111, 145, 241, 262, 337, 375, 499]",203.2,0.0,2023-11-24 22:24:54.747373688,39
900,77,841,"[12, 18, 19, 38, 106, 158, 190, 210]",229.6,0.0,2023-11-25 07:10:46.523261632,33
901,165,220,"[77, 127, 172, 174, 305, 356, 419, 462]",181.1,118.5,2023-11-25 15:56:38.299149576,1
902,97,6,"[138, 158, 252, 285, 319, 380, 385, 484]",215.8,0.0,2023-11-26 00:42:30.075037520,74
903,105,751,"[46, 73, 160, 196, 287, 352, 409, 454]",208.9,0.0,2023-11-26 09:28:21.850925464,22
904,24,983,"[69, 96, 100, 134, 169, 230, 329, 332]",232.1,233.29,2023-11-26 18:14:13.626813408,51
905,200,624,"[51, 63, 95, 215, 238, 269, 272, 340]",187.6,0.0,2023-11-27 03:00:05.402701352,35
906,35,228,"[47, 196, 210, 314, 378, 380, 440, 497]",198.7,390.02,2023-11-27 11:45:57.178589296,91
907,2,954,"[18, 54, 129, 131, 216, 300, 397, 443]",201.1,302.15,2023-11-27 20:31:48.954477240,89
908,289,17,"[97, 158, 200, 207, 223, 228, 264, 475]",151.8,198.54,2023-11-28 05:17:40.730365184,25
909,138,585,"[9, 70, 230, 233, 283, 284, 306, 421]",134.4,0.0,2023-11-28 14:03:32.506253128,37
910,62,12,"[68, 92, 108, 184, 249, 276, 289, 487]",192.2,0.0,2023-11-28 22:49:24.282141072,14
911,299,598,"[84, 211, 225, 286, 377, 417, 419, 421]",197.0,0.0,2023-11-29 07:35:16.058029016,58
912,197,499,"[102, 109, 134, 180, 339, 372, 374, 386]",217.9,229.56,2023-11-29 16:21:07.833916960,48
913,59,692,"[13, 87, 215, 252, 303, 321, 329, 487]",170.7,0.0,2023-11-30 01:06:59.609804904,34
914,265,634,"[51, 69, 132, 184, 226, 247, 259, 434]",169.3,0.0,2023-11-30 09:52:51.385692848,92
915,188,716,"[142, 217, 297, 299, 308, 324, 440, 481]",202.0,0.0,2023-11-30 18:38:43.161580792,17
916,63,502,"[15, 81, 153, 232, 255, 267, 373, 486]",189.8,180.61,2023-12-01 03:24:34.937468736,51
917,279,70,"[1, 17, 89, 247, 277, 351, 357, 490]",167.0,404.0,2023-12-01 12:10:26.713356680,16
918,30,108,"[39, 146, 152, 273, 304, 340, 374, 384]",156.5,0.0,2023-12-01 20:56:18.489244624,69
919,171,201,"[87, 117, 123, 210, 247, 254, 264, 369]",256.0,284.55,2023-12-02 05:42:10.265132568,48
920,21,52,"[33, 35, 81, 161, 171, 229, 352, 493]",228.2,211.22,2023-12-02 14:28:02.041020512,10
921,299,549,"[2, 75, 254, 265, 312, 359, 372, 405]",157.9,108.3,2023-12-02 23:13:53.816908456,67
922,201,629,"[113, 115, 147, 432, 437, 444, 467, 482]",189.6,544.94,2023-12-03 07:59:45.592796400,6
923,135,259,"[36, 73, 211, 325, 332, 341, 363, 379]",198.1,490.74,2023-12-03 16:45:37.368684344,32
924,272,482,"[1, 6, 138, 195, 264, 290, 407, 453]",107.7,0.0,2023-12-04 01:31:29.144572288,75
925,23,264,"[47, 77, 183, 191, 373, 376, 454, 494]",176.5,221.32,2023-12-04 10:17:20.920460232,6
926,87,906,"[35, 149, 169, 209, 295, 354, 416, 469]",209.9,0.0,2023-12-04 19:03:12.696348176,67
927,31,303,"[11, 138, 160, 168, 212, 269, 393, 455]",193.5,0.0,2023-12-05 03:49:04.472236120,17
928,121,937,"[5, 49, 130, 141, 173, 193, 299, 356]",186.2,0.0,2023-12-05 12:34:56.248124064,69
929,69,576,"[12, 176, 195, 212, 272, 344, 383, 463]",170.3,321.24,2023-12-05 21:20:48.024012008,31
930,134,554,"[24, 121, 137, 159, 258, 354, 379, 420]",163.0,0.0,2023-12-06 06:06:39.799899952,89
931,146,555,"[6, 131, 226, 227, 243, 332, 376, 469]",242.6,0.0,2023-12-06 14:52:31.575787896,25
932,263,125,"[3, 25, 75, 275, 334, 424, 444, 486]",117.2,0.0,2023-12-06 23:38:23.351675840,76
933,293,905,"[9, 79, 109, 152, 206, 398, 399, 412]",154.9,416.25,2023-12-07 08:24:15.127563784,32
934,86,270,"[139, 197, 219, 230, 241, 258, 351, 391]",132.8,134.14,2023-12-07 17:10:06.903451728,64
935,16,997,"[41, 61, 113, 114, 124, 156, 175, 243]",174.8,426.34,2023-12-08 01:55:58.679339672,87
936,216,859,"[161, 380, 394, 440, 441, 465, 482, 492]",169.5,0.0,2023-12-08 10:41:50.455227616,1
937,116,745,"[10, 108, 128, 156, 214, 287, 291, 358]",147.0,115.17,2023-12-08 19:27:42.231115560,94
938,118,480,"[123, 144, 181, 276, 301, 355, 459, 468]",216.3,452.54,2023-12-09 04:13:34.007003504,66
939,270,132,"[108, 130, 132, 179, 315, 338, 340, 386]",213.2,528.75,2023-12-09 12:59:25.782891448,98
940,162,2,"[75, 94, 112, 171, 391, 407, 463, 482]",232.8,282.87,2023-12-09 21:45:17.558779392,57
941,188,115,"[3, 26, 30, 85, 119, 216, 265, 349]",218.6,172.5,2023-12-10 06:31:09.334667336,26
942,104,481,"[72, 192, 207, 259, 276, 378, 409, 496]",170.1,157.34,2023-12-10 15:17:01.110555280,74
943,141,981,"[7, 131, 146, 159, 300, 384, 444, 488]",267.7,0.0,2023-12-11 00:02:52.886443224,33
944,167,1,"[2, 24, 138, 199, 213, 229, 248, 393]",213.5,469.11,2023-12-11 08:48:44.662331168,57
945,300,331,"[44, 125, 252, 270, 278, 350, 379, 460]",266.1,772.96,2023-12-11 17:34:36.438219112,38
946,28,577,"[13, 19, 57, 310, 336, 403, 433, 485]",158.9,211.48,2023-12-12 02:20:28.214107056,18
947,272,942,"[6, 59, 65, 130, 160, 201, 364, 437]",169.6,396.1,2023-12-12 11:06:19.989995000,10
948,50,955,"[4, 141, 179, 233, 268, 288, 300, 454]",136.5,127.26,2023-12-12 19:52:11.765882944,5
949,156,971,"[59, 118, 136, 196, 277, 328, 443, 491]",143.8,0.0,2023-12-13 04:38:03.541770888,8
950,121,637,"[18, 88, 230, 236, 285, 408, 426, 464]",193.9,0.0,2023-12-13 13:23:55.317658832,1
